expanded_index,source_sample_index,equilibrium_index,equilibrium_label,pulse,t_s
27569,2297,0,p11419_20to160ms,11419,0.1583118736743927
27570,2297,1,p14606_15to80ms,14606,0.015336195006966591
27571,2297,1,p14606_15to80ms,14606,0.027839770540595055
27572,2297,1,p14606_15to80ms,14606,0.040886979550123215
27573,2297,1,p14606_15to80ms,14606,0.05339055880904198
27574,2297,1,p14606_15to80ms,14606,0.06643776595592499
27575,2297,1,p14606_15to80ms,14606,0.0794849768280983
27576,2298,0,p11419_20to160ms,11419,0.020228898152709007
27577,2298,0,p11419_20to160ms,11419,0.050672389566898346
27578,2298,0,p11419_20to160ms,11419,0.08002861589193344
27579,2298,0,p11419_20to160ms,11419,0.10286123305559158
27580,2298,0,p11419_20to160ms,11419,0.12732474505901337
27581,2298,0,p11419_20to160ms,11419,0.1583118736743927
27582,2298,1,p14606_15to80ms,14606,0.015336195006966591
27583,2298,1,p14606_15to80ms,14606,0.027839770540595055
27584,2298,1,p14606_15to80ms,14606,0.040886979550123215
27585,2298,1,p14606_15to80ms,14606,0.05339055880904198
27586,2298,1,p14606_15to80ms,14606,0.06643776595592499
27587,2298,1,p14606_15to80ms,14606,0.0794849768280983
27588,2299,0,p11419_20to160ms,11419,0.020228898152709007
27589,2299,0,p11419_20to160ms,11419,0.050672389566898346
27590,2299,0,p11419_20to160ms,11419,0.08002861589193344
27591,2299,0,p11419_20to160ms,11419,0.10286123305559158
27592,2299,0,p11419_20to160ms,11419,0.12732474505901337
27593,2299,0,p11419_20to160ms,11419,0.1583118736743927
27594,2299,1,p14606_15to80ms,14606,0.015336195006966591
27595,2299,1,p14606_15to80ms,14606,0.027839770540595055
27596,2299,1,p14606_15to80ms,14606,0.040886979550123215
27597,2299,1,p14606_15to80ms,14606,0.05339055880904198
27598,2299,1,p14606_15to80ms,14606,0.06643776595592499
27599,2299,1,p14606_15to80ms,14606,0.0794849768280983
27600,2300,0,p11419_20to160ms,11419,0.020228898152709007
27601,2300,0,p11419_20to160ms,11419,0.050672389566898346
27602,2300,0,p11419_20to160ms,11419,0.08002861589193344
27603,2300,0,p11419_20to160ms,11419,0.10286123305559158
27604,2300,0,p11419_20to160ms,11419,0.12732474505901337
27605,2300,0,p11419_20to160ms,11419,0.1583118736743927
27606,2300,1,p14606_15to80ms,14606,0.015336195006966591
27607,2300,1,p14606_15to80ms,14606,0.027839770540595055
27608,2300,1,p14606_15to80ms,14606,0.040886979550123215
27609,2300,1,p14606_15to80ms,14606,0.05339055880904198
27610,2300,1,p14606_15to80ms,14606,0.06643776595592499
27611,2300,1,p14606_15to80ms,14606,0.0794849768280983
27612,2301,0,p11419_20to160ms,11419,0.020228898152709007
27613,2301,0,p11419_20to160ms,11419,0.050672389566898346
27614,2301,0,p11419_20to160ms,11419,0.08002861589193344
27615,2301,0,p11419_20to160ms,11419,0.10286123305559158
27616,2301,0,p11419_20to160ms,11419,0.12732474505901337
27617,2301,0,p11419_20to160ms,11419,0.1583118736743927
27618,2301,1,p14606_15to80ms,14606,0.015336195006966591
27619,2301,1,p14606_15to80ms,14606,0.027839770540595055
27620,2301,1,p14606_15to80ms,14606,0.040886979550123215
27621,2301,1,p14606_15to80ms,14606,0.05339055880904198
27622,2301,1,p14606_15to80ms,14606,0.06643776595592499
27623,2301,1,p14606_15to80ms,14606,0.0794849768280983
27624,2302,0,p11419_20to160ms,11419,0.020228898152709007
27625,2302,0,p11419_20to160ms,11419,0.050672389566898346
27626,2302,0,p11419_20to160ms,11419,0.08002861589193344
27627,2302,0,p11419_20to160ms,11419,0.10286123305559158
27628,2302,0,p11419_20to160ms,11419,0.12732474505901337
27629,2302,0,p11419_20to160ms,11419,0.1583118736743927
27630,2302,1,p14606_15to80ms,14606,0.015336195006966591
27631,2302,1,p14606_15to80ms,14606,0.027839770540595055
27632,2302,1,p14606_15to80ms,14606,0.040886979550123215
27633,2302,1,p14606_15to80ms,14606,0.05339055880904198
27634,2302,1,p14606_15to80ms,14606,0.06643776595592499
27635,2302,1,p14606_15to80ms,14606,0.0794849768280983
27636,2303,0,p11419_20to160ms,11419,0.020228898152709007
27637,2303,0,p11419_20to160ms,11419,0.050672389566898346
27638,2303,0,p11419_20to160ms,11419,0.08002861589193344
27639,2303,0,p11419_20to160ms,11419,0.10286123305559158
27640,2303,0,p11419_20to160ms,11419,0.12732474505901337
27641,2303,0,p11419_20to160ms,11419,0.1583118736743927
27642,2303,1,p14606_15to80ms,14606,0.015336195006966591
27643,2303,1,p14606_15to80ms,14606,0.027839770540595055
27644,2303,1,p14606_15to80ms,14606,0.040886979550123215
27645,2303,1,p14606_15to80ms,14606,0.05339055880904198
27646,2303,1,p14606_15to80ms,14606,0.06643776595592499
27647,2303,1,p14606_15to80ms,14606,0.0794849768280983
27648,2304,0,p11419_20to160ms,11419,0.020228898152709007
27649,2304,0,p11419_20to160ms,11419,0.050672389566898346
27650,2304,0,p11419_20to160ms,11419,0.08002861589193344
27651,2304,0,p11419_20to160ms,11419,0.10286123305559158
27652,2304,0,p11419_20to160ms,11419,0.12732474505901337
27653,2304,0,p11419_20to160ms,11419,0.1583118736743927
27654,2304,1,p14606_15to80ms,14606,0.015336195006966591
27655,2304,1,p14606_15to80ms,14606,0.027839770540595055
27656,2304,1,p14606_15to80ms,14606,0.040886979550123215
27657,2304,1,p14606_15to80ms,14606,0.05339055880904198
27658,2304,1,p14606_15to80ms,14606,0.06643776595592499
27659,2304,1,p14606_15to80ms,14606,0.0794849768280983
27660,2305,0,p11419_20to160ms,11419,0.020228898152709007
27661,2305,0,p11419_20to160ms,11419,0.050672389566898346
27662,2305,0,p11419_20to160ms,11419,0.08002861589193344
27663,2305,0,p11419_20to160ms,11419,0.10286123305559158
27664,2305,0,p11419_20to160ms,11419,0.12732474505901337
27665,2305,0,p11419_20to160ms,11419,0.1583118736743927
27666,2305,1,p14606_15to80ms,14606,0.015336195006966591
27667,2305,1,p14606_15to80ms,14606,0.027839770540595055
27668,2305,1,p14606_15to80ms,14606,0.040886979550123215
27669,2305,1,p14606_15to80ms,14606,0.05339055880904198
27670,2305,1,p14606_15to80ms,14606,0.06643776595592499
27671,2305,1,p14606_15to80ms,14606,0.0794849768280983
27672,2306,0,p11419_20to160ms,11419,0.020228898152709007
27673,2306,0,p11419_20to160ms,11419,0.050672389566898346
27674,2306,0,p11419_20to160ms,11419,0.08002861589193344
27675,2306,0,p11419_20to160ms,11419,0.10286123305559158
27676,2306,0,p11419_20to160ms,11419,0.12732474505901337
27677,2306,0,p11419_20to160ms,11419,0.1583118736743927
27678,2306,1,p14606_15to80ms,14606,0.015336195006966591
27679,2306,1,p14606_15to80ms,14606,0.027839770540595055
27680,2306,1,p14606_15to80ms,14606,0.040886979550123215
27681,2306,1,p14606_15to80ms,14606,0.05339055880904198
27682,2306,1,p14606_15to80ms,14606,0.06643776595592499
27683,2306,1,p14606_15to80ms,14606,0.0794849768280983
27684,2307,0,p11419_20to160ms,11419,0.020228898152709007
27685,2307,0,p11419_20to160ms,11419,0.050672389566898346
27686,2307,0,p11419_20to160ms,11419,0.08002861589193344
27687,2307,0,p11419_20to160ms,11419,0.10286123305559158
27688,2307,0,p11419_20to160ms,11419,0.12732474505901337
27689,2307,0,p11419_20to160ms,11419,0.1583118736743927
27690,2307,1,p14606_15to80ms,14606,0.015336195006966591
27691,2307,1,p14606_15to80ms,14606,0.027839770540595055
27692,2307,1,p14606_15to80ms,14606,0.040886979550123215
27693,2307,1,p14606_15to80ms,14606,0.05339055880904198
27694,2307,1,p14606_15to80ms,14606,0.06643776595592499
27695,2307,1,p14606_15to80ms,14606,0.0794849768280983
27696,2308,0,p11419_20to160ms,11419,0.020228898152709007
27697,2308,0,p11419_20to160ms,11419,0.050672389566898346
27698,2308,0,p11419_20to160ms,11419,0.08002861589193344
27699,2308,0,p11419_20to160ms,11419,0.10286123305559158
27700,2308,0,p11419_20to160ms,11419,0.12732474505901337
27701,2308,0,p11419_20to160ms,11419,0.1583118736743927
27702,2308,1,p14606_15to80ms,14606,0.015336195006966591
27703,2308,1,p14606_15to80ms,14606,0.027839770540595055
27704,2308,1,p14606_15to80ms,14606,0.040886979550123215
27705,2308,1,p14606_15to80ms,14606,0.05339055880904198
27706,2308,1,p14606_15to80ms,14606,0.06643776595592499
27707,2308,1,p14606_15to80ms,14606,0.0794849768280983
27708,2309,0,p11419_20to160ms,11419,0.020228898152709007
27709,2309,0,p11419_20to160ms,11419,0.050672389566898346
27710,2309,0,p11419_20to160ms,11419,0.08002861589193344
27711,2309,0,p11419_20to160ms,11419,0.10286123305559158
27712,2309,0,p11419_20to160ms,11419,0.12732474505901337
27713,2309,0,p11419_20to160ms,11419,0.1583118736743927
27714,2309,1,p14606_15to80ms,14606,0.015336195006966591
27715,2309,1,p14606_15to80ms,14606,0.027839770540595055
27716,2309,1,p14606_15to80ms,14606,0.040886979550123215
27717,2309,1,p14606_15to80ms,14606,0.05339055880904198
27718,2309,1,p14606_15to80ms,14606,0.06643776595592499
27719,2309,1,p14606_15to80ms,14606,0.0794849768280983
27720,2310,0,p11419_20to160ms,11419,0.020228898152709007
27721,2310,0,p11419_20to160ms,11419,0.050672389566898346
27722,2310,0,p11419_20to160ms,11419,0.08002861589193344
27723,2310,0,p11419_20to160ms,11419,0.10286123305559158
27724,2310,0,p11419_20to160ms,11419,0.12732474505901337
27725,2310,0,p11419_20to160ms,11419,0.1583118736743927
27726,2310,1,p14606_15to80ms,14606,0.015336195006966591
27727,2310,1,p14606_15to80ms,14606,0.027839770540595055
27728,2310,1,p14606_15to80ms,14606,0.040886979550123215
27729,2310,1,p14606_15to80ms,14606,0.05339055880904198
27730,2310,1,p14606_15to80ms,14606,0.06643776595592499
27731,2310,1,p14606_15to80ms,14606,0.0794849768280983
27732,2311,0,p11419_20to160ms,11419,0.020228898152709007
27733,2311,0,p11419_20to160ms,11419,0.050672389566898346
27734,2311,0,p11419_20to160ms,11419,0.08002861589193344
27735,2311,0,p11419_20to160ms,11419,0.10286123305559158
27736,2311,0,p11419_20to160ms,11419,0.12732474505901337
27737,2311,0,p11419_20to160ms,11419,0.1583118736743927
27738,2311,1,p14606_15to80ms,14606,0.015336195006966591
27739,2311,1,p14606_15to80ms,14606,0.027839770540595055
27740,2311,1,p14606_15to80ms,14606,0.040886979550123215
27741,2311,1,p14606_15to80ms,14606,0.05339055880904198
27742,2311,1,p14606_15to80ms,14606,0.06643776595592499
27743,2311,1,p14606_15to80ms,14606,0.0794849768280983
27744,2312,0,p11419_20to160ms,11419,0.020228898152709007
27745,2312,0,p11419_20to160ms,11419,0.050672389566898346
27746,2312,0,p11419_20to160ms,11419,0.08002861589193344
27747,2312,0,p11419_20to160ms,11419,0.10286123305559158
27748,2312,0,p11419_20to160ms,11419,0.12732474505901337
27749,2312,0,p11419_20to160ms,11419,0.1583118736743927
27750,2312,1,p14606_15to80ms,14606,0.015336195006966591
27751,2312,1,p14606_15to80ms,14606,0.027839770540595055
27752,2312,1,p14606_15to80ms,14606,0.040886979550123215
27753,2312,1,p14606_15to80ms,14606,0.05339055880904198
27754,2312,1,p14606_15to80ms,14606,0.06643776595592499
27755,2312,1,p14606_15to80ms,14606,0.0794849768280983
27756,2313,0,p11419_20to160ms,11419,0.020228898152709007
27757,2313,0,p11419_20to160ms,11419,0.050672389566898346
27758,2313,0,p11419_20to160ms,11419,0.08002861589193344
27759,2313,0,p11419_20to160ms,11419,0.10286123305559158
27760,2313,0,p11419_20to160ms,11419,0.12732474505901337
27761,2313,0,p11419_20to160ms,11419,0.1583118736743927
27762,2313,1,p14606_15to80ms,14606,0.015336195006966591
27763,2313,1,p14606_15to80ms,14606,0.027839770540595055
27764,2313,1,p14606_15to80ms,14606,0.040886979550123215
27765,2313,1,p14606_15to80ms,14606,0.05339055880904198
27766,2313,1,p14606_15to80ms,14606,0.06643776595592499
27767,2313,1,p14606_15to80ms,14606,0.0794849768280983
27768,2314,0,p11419_20to160ms,11419,0.020228898152709007
27769,2314,0,p11419_20to160ms,11419,0.050672389566898346
27770,2314,0,p11419_20to160ms,11419,0.08002861589193344
27771,2314,0,p11419_20to160ms,11419,0.10286123305559158
27772,2314,0,p11419_20to160ms,11419,0.12732474505901337
27773,2314,0,p11419_20to160ms,11419,0.1583118736743927
27774,2314,1,p14606_15to80ms,14606,0.015336195006966591
27775,2314,1,p14606_15to80ms,14606,0.027839770540595055
27776,2314,1,p14606_15to80ms,14606,0.040886979550123215
27777,2314,1,p14606_15to80ms,14606,0.05339055880904198
27778,2314,1,p14606_15to80ms,14606,0.06643776595592499
27779,2314,1,p14606_15to80ms,14606,0.0794849768280983
27780,2315,0,p11419_20to160ms,11419,0.020228898152709007
27781,2315,0,p11419_20to160ms,11419,0.050672389566898346
27782,2315,0,p11419_20to160ms,11419,0.08002861589193344
27783,2315,0,p11419_20to160ms,11419,0.10286123305559158
27784,2315,0,p11419_20to160ms,11419,0.12732474505901337
27785,2315,0,p11419_20to160ms,11419,0.1583118736743927
27786,2315,1,p14606_15to80ms,14606,0.015336195006966591
27787,2315,1,p14606_15to80ms,14606,0.027839770540595055
27788,2315,1,p14606_15to80ms,14606,0.040886979550123215
27789,2315,1,p14606_15to80ms,14606,0.05339055880904198
27790,2315,1,p14606_15to80ms,14606,0.06643776595592499
27791,2315,1,p14606_15to80ms,14606,0.0794849768280983
27792,2316,0,p11419_20to160ms,11419,0.020228898152709007
27793,2316,0,p11419_20to160ms,11419,0.050672389566898346
27794,2316,0,p11419_20to160ms,11419,0.08002861589193344
27795,2316,0,p11419_20to160ms,11419,0.10286123305559158
27796,2316,0,p11419_20to160ms,11419,0.12732474505901337
27797,2316,0,p11419_20to160ms,11419,0.1583118736743927
27798,2316,1,p14606_15to80ms,14606,0.015336195006966591
27799,2316,1,p14606_15to80ms,14606,0.027839770540595055
27800,2316,1,p14606_15to80ms,14606,0.040886979550123215
27801,2316,1,p14606_15to80ms,14606,0.05339055880904198
27802,2316,1,p14606_15to80ms,14606,0.06643776595592499
27803,2316,1,p14606_15to80ms,14606,0.0794849768280983
27804,2317,0,p11419_20to160ms,11419,0.020228898152709007
27805,2317,0,p11419_20to160ms,11419,0.050672389566898346
27806,2317,0,p11419_20to160ms,11419,0.08002861589193344
27807,2317,0,p11419_20to160ms,11419,0.10286123305559158
27808,2317,0,p11419_20to160ms,11419,0.12732474505901337
27809,2317,0,p11419_20to160ms,11419,0.1583118736743927
27810,2317,1,p14606_15to80ms,14606,0.015336195006966591
27811,2317,1,p14606_15to80ms,14606,0.027839770540595055
27812,2317,1,p14606_15to80ms,14606,0.040886979550123215
27813,2317,1,p14606_15to80ms,14606,0.05339055880904198
27814,2317,1,p14606_15to80ms,14606,0.06643776595592499
27815,2317,1,p14606_15to80ms,14606,0.0794849768280983
27816,2318,0,p11419_20to160ms,11419,0.020228898152709007
27817,2318,0,p11419_20to160ms,11419,0.050672389566898346
27818,2318,0,p11419_20to160ms,11419,0.08002861589193344
27819,2318,0,p11419_20to160ms,11419,0.10286123305559158
27820,2318,0,p11419_20to160ms,11419,0.12732474505901337
27821,2318,0,p11419_20to160ms,11419,0.1583118736743927
27822,2318,1,p14606_15to80ms,14606,0.015336195006966591
27823,2318,1,p14606_15to80ms,14606,0.027839770540595055
27824,2318,1,p14606_15to80ms,14606,0.040886979550123215
27825,2318,1,p14606_15to80ms,14606,0.05339055880904198
27826,2318,1,p14606_15to80ms,14606,0.06643776595592499
27827,2318,1,p14606_15to80ms,14606,0.0794849768280983
27828,2319,0,p11419_20to160ms,11419,0.020228898152709007
27829,2319,0,p11419_20to160ms,11419,0.050672389566898346
27830,2319,0,p11419_20to160ms,11419,0.08002861589193344
27831,2319,0,p11419_20to160ms,11419,0.10286123305559158
27832,2319,0,p11419_20to160ms,11419,0.12732474505901337
27833,2319,0,p11419_20to160ms,11419,0.1583118736743927
27834,2319,1,p14606_15to80ms,14606,0.015336195006966591
27835,2319,1,p14606_15to80ms,14606,0.027839770540595055
27836,2319,1,p14606_15to80ms,14606,0.040886979550123215
27837,2319,1,p14606_15to80ms,14606,0.05339055880904198
27838,2319,1,p14606_15to80ms,14606,0.06643776595592499
27839,2319,1,p14606_15to80ms,14606,0.0794849768280983
27840,2320,0,p11419_20to160ms,11419,0.020228898152709007
27841,2320,0,p11419_20to160ms,11419,0.050672389566898346
27842,2320,0,p11419_20to160ms,11419,0.08002861589193344
27843,2320,0,p11419_20to160ms,11419,0.10286123305559158
27844,2320,0,p11419_20to160ms,11419,0.12732474505901337
27845,2320,0,p11419_20to160ms,11419,0.1583118736743927
27846,2320,1,p14606_15to80ms,14606,0.015336195006966591
27847,2320,1,p14606_15to80ms,14606,0.027839770540595055
27848,2320,1,p14606_15to80ms,14606,0.040886979550123215
27849,2320,1,p14606_15to80ms,14606,0.05339055880904198
27850,2320,1,p14606_15to80ms,14606,0.06643776595592499
27851,2320,1,p14606_15to80ms,14606,0.0794849768280983
27852,2321,0,p11419_20to160ms,11419,0.020228898152709007
27853,2321,0,p11419_20to160ms,11419,0.050672389566898346
27854,2321,0,p11419_20to160ms,11419,0.08002861589193344
27855,2321,0,p11419_20to160ms,11419,0.10286123305559158
27856,2321,0,p11419_20to160ms,11419,0.12732474505901337
27857,2321,0,p11419_20to160ms,11419,0.1583118736743927
27858,2321,1,p14606_15to80ms,14606,0.015336195006966591
27859,2321,1,p14606_15to80ms,14606,0.027839770540595055
27860,2321,1,p14606_15to80ms,14606,0.040886979550123215
27861,2321,1,p14606_15to80ms,14606,0.05339055880904198
27862,2321,1,p14606_15to80ms,14606,0.06643776595592499
27863,2321,1,p14606_15to80ms,14606,0.0794849768280983
27864,2322,0,p11419_20to160ms,11419,0.020228898152709007
27865,2322,0,p11419_20to160ms,11419,0.050672389566898346
27866,2322,0,p11419_20to160ms,11419,0.08002861589193344
27867,2322,0,p11419_20to160ms,11419,0.10286123305559158
27868,2322,0,p11419_20to160ms,11419,0.12732474505901337
27869,2322,0,p11419_20to160ms,11419,0.1583118736743927
27870,2322,1,p14606_15to80ms,14606,0.015336195006966591
27871,2322,1,p14606_15to80ms,14606,0.027839770540595055
27872,2322,1,p14606_15to80ms,14606,0.040886979550123215
27873,2322,1,p14606_15to80ms,14606,0.05339055880904198
27874,2322,1,p14606_15to80ms,14606,0.06643776595592499
27875,2322,1,p14606_15to80ms,14606,0.0794849768280983
27876,2323,0,p11419_20to160ms,11419,0.020228898152709007
27877,2323,0,p11419_20to160ms,11419,0.050672389566898346
27878,2323,0,p11419_20to160ms,11419,0.08002861589193344
27879,2323,0,p11419_20to160ms,11419,0.10286123305559158
27880,2323,0,p11419_20to160ms,11419,0.12732474505901337
27881,2323,0,p11419_20to160ms,11419,0.1583118736743927
27882,2323,1,p14606_15to80ms,14606,0.015336195006966591
27883,2323,1,p14606_15to80ms,14606,0.027839770540595055
27884,2323,1,p14606_15to80ms,14606,0.040886979550123215
27885,2323,1,p14606_15to80ms,14606,0.05339055880904198
27886,2323,1,p14606_15to80ms,14606,0.06643776595592499
27887,2323,1,p14606_15to80ms,14606,0.0794849768280983
27888,2324,0,p11419_20to160ms,11419,0.020228898152709007
27889,2324,0,p11419_20to160ms,11419,0.050672389566898346
27890,2324,0,p11419_20to160ms,11419,0.08002861589193344
27891,2324,0,p11419_20to160ms,11419,0.10286123305559158
27892,2324,0,p11419_20to160ms,11419,0.12732474505901337
27893,2324,0,p11419_20to160ms,11419,0.1583118736743927
27894,2324,1,p14606_15to80ms,14606,0.015336195006966591
27895,2324,1,p14606_15to80ms,14606,0.027839770540595055
27896,2324,1,p14606_15to80ms,14606,0.040886979550123215
